image_id,qid,answer,ablate_cells,board_rows,board_cols,board
align_wR_bK_076,q5,0,"[[2, 4], [2, 2]]",8,8,white_sq|black_sq|white_sq|black_sq|b_knight|black_sq|white_sq|w_bishop/b_rook|b_pawn|b_pawn|white_sq|black_sq|white_sq|b_queen|white_sq/b_knight|black_sq|b_king|b_pawn|w_rook|black_sq|white_sq|b_bishop/black_sq|b_bishop|w_knight|w_pawn|black_sq|b_pawn|black_sq|white_sq/white_sq|b_pawn|white_sq|black_sq|b_pawn|black_sq|b_pawn|black_sq/w_pawn|w_queen|black_sq|white_sq|w_pawn|white_sq|black_sq|w_pawn/white_sq|black_sq|w_pawn|black_sq|w_bishop|black_sq|w_knight|black_sq/black_sq|white_sq|black_sq|white_sq|w_king|white_sq|black_sq|white_sq
align_wR_bK_077,q5,1,"[[0, 5], [6, 0]]",8,8,white_sq|b_knight|white_sq|black_sq|white_sq|w_rook|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|b_bishop|b_pawn|b_rook|white_sq/w_pawn|black_sq|white_sq|black_sq|white_sq|b_knight|white_sq|b_pawn/b_pawn|white_sq|black_sq|w_knight|w_pawn|white_sq|w_pawn|white_sq/w_pawn|black_sq|b_pawn|b_pawn|white_sq|black_sq|white_sq|black_sq/black_sq|w_queen|w_pawn|white_sq|black_sq|b_queen|black_sq|b_bishop/b_king|black_sq|white_sq|black_sq|w_king|black_sq|white_sq|w_pawn/w_bishop|white_sq|black_sq|white_sq|black_sq|w_bishop|black_sq|white_sq
align_wR_bK_078,q5,1,"[[5, 7], [1, 4]]",8,8,b_rook|black_sq|b_bishop|w_knight|white_sq|b_bishop|b_knight|b_rook/black_sq|b_pawn|black_sq|b_pawn|b_king|b_pawn|black_sq|white_sq/b_pawn|black_sq|b_knight|black_sq|b_pawn|black_sq|white_sq|b_pawn/b_queen|white_sq|b_pawn|white_sq|black_sq|white_sq|b_pawn|white_sq/w_queen|black_sq|white_sq|black_sq|white_sq|w_pawn|white_sq|black_sq/black_sq|white_sq|w_pawn|w_pawn|w_pawn|white_sq|black_sq|w_rook/w_pawn|w_pawn|white_sq|black_sq|white_sq|black_sq|w_pawn|w_pawn/black_sq|w_knight|w_bishop|white_sq|w_king|w_bishop|black_sq|white_sq
align_wR_bK_079,q5,0,"[[0, 4], [0, 1]]",8,8,b_rook|b_king|b_bishop|b_queen|w_rook|b_bishop|white_sq|b_rook/b_pawn|white_sq|black_sq|white_sq|b_pawn|b_pawn|black_sq|b_pawn/white_sq|black_sq|b_pawn|black_sq|white_sq|black_sq|w_bishop|b_knight/black_sq|b_pawn|black_sq|b_pawn|b_knight|white_sq|b_pawn|white_sq/w_queen|black_sq|white_sq|black_sq|white_sq|w_pawn|white_sq|black_sq/black_sq|white_sq|w_pawn|white_sq|w_pawn|white_sq|black_sq|white_sq/w_pawn|w_pawn|white_sq|w_pawn|w_king|black_sq|w_pawn|w_pawn/black_sq|w_knight|w_bishop|white_sq|black_sq|white_sq|w_knight|white_sq
align_wR_bK_080,q5,0,"[[3, 5], [1, 5]]",8,8,b_rook|black_sq|white_sq|black_sq|white_sq|b_bishop|white_sq|black_sq/b_pawn|b_pawn|black_sq|white_sq|black_sq|b_king|b_pawn|white_sq/white_sq|black_sq|b_pawn|w_pawn|white_sq|b_queen|white_sq|black_sq/black_sq|b_bishop|b_knight|white_sq|black_sq|w_rook|b_pawn|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/b_rook|white_sq|black_sq|w_knight|black_sq|b_bishop|black_sq|white_sq/w_pawn|black_sq|w_pawn|black_sq|white_sq|black_sq|white_sq|w_pawn/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|w_king|white_sq
align_wR_bK_081,q5,1,"[[1, 5], [5, 2]]",8,8,b_rook|b_knight|b_bishop|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|b_pawn|black_sq|white_sq|b_bishop|w_rook|black_sq|white_sq/b_pawn|b_knight|white_sq|b_pawn|w_pawn|b_rook|white_sq|b_pawn/b_queen|white_sq|b_pawn|white_sq|black_sq|white_sq|black_sq|white_sq/white_sq|w_pawn|white_sq|black_sq|b_pawn|black_sq|white_sq|black_sq/w_bishop|white_sq|b_king|white_sq|w_pawn|w_knight|w_knight|white_sq/w_pawn|black_sq|w_pawn|black_sq|white_sq|w_pawn|w_pawn|black_sq/black_sq|w_king|black_sq|white_sq|w_queen|w_bishop|black_sq|white_sq
align_wR_bK_082,q5,0,"[[7, 7], [1, 7]]",8,8,white_sq|black_sq|b_bishop|b_queen|white_sq|black_sq|b_knight|b_rook/b_rook|white_sq|black_sq|b_pawn|black_sq|white_sq|black_sq|b_king/white_sq|w_queen|white_sq|black_sq|white_sq|b_pawn|w_pawn|b_pawn/b_pawn|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq/w_knight|black_sq|w_pawn|black_sq|b_pawn|b_bishop|w_pawn|black_sq/w_pawn|white_sq|black_sq|b_knight|b_pawn|white_sq|black_sq|white_sq/white_sq|w_pawn|white_sq|black_sq|w_pawn|black_sq|w_bishop|black_sq/black_sq|white_sq|w_bishop|w_king|black_sq|white_sq|black_sq|w_rook
align_wR_bK_083,q5,0,"[[6, 6], [7, 6]]",8,8,white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|b_rook/black_sq|b_bishop|black_sq|white_sq|black_sq|b_pawn|black_sq|white_sq/white_sq|black_sq|white_sq|b_pawn|b_pawn|w_pawn|white_sq|b_pawn/black_sq|b_pawn|b_pawn|white_sq|b_knight|white_sq|black_sq|white_sq/w_pawn|b_pawn|w_pawn|black_sq|white_sq|black_sq|white_sq|w_pawn/black_sq|white_sq|black_sq|white_sq|w_knight|white_sq|black_sq|w_queen/white_sq|black_sq|white_sq|w_pawn|white_sq|black_sq|w_rook|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|w_king|b_king|white_sq
align_wR_bK_084,q5,1,"[[2, 6], [7, 5]]",8,8,white_sq|b_rook|b_bishop|black_sq|white_sq|b_bishop|white_sq|b_rook/black_sq|b_pawn|black_sq|b_pawn|black_sq|white_sq|b_pawn|white_sq/b_pawn|b_knight|white_sq|w_pawn|w_pawn|b_pawn|w_rook|b_pawn/black_sq|white_sq|b_pawn|white_sq|black_sq|b_pawn|black_sq|white_sq/white_sq|black_sq|w_bishop|w_knight|white_sq|b_knight|white_sq|black_sq/black_sq|white_sq|w_pawn|white_sq|black_sq|white_sq|w_pawn|w_knight/w_pawn|w_bishop|white_sq|black_sq|white_sq|black_sq|white_sq|w_pawn/black_sq|white_sq|black_sq|white_sq|w_king|b_king|black_sq|white_sq
align_wR_bK_085,q5,0,"[[5, 6], [7, 6]]",8,8,b_rook|black_sq|b_bishop|black_sq|white_sq|b_bishop|b_knight|b_rook/b_pawn|b_pawn|b_pawn|b_pawn|black_sq|b_pawn|b_pawn|white_sq/b_knight|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|b_pawn/black_sq|white_sq|black_sq|white_sq|b_pawn|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|w_knight|white_sq|b_queen/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|w_rook|white_sq/w_pawn|w_pawn|w_pawn|w_pawn|w_pawn|w_pawn|w_pawn|w_pawn/black_sq|w_knight|w_bishop|w_queen|w_king|w_bishop|b_king|white_sq
align_wR_bK_086,q5,1,"[[6, 5], [0, 0]]",8,8,b_king|b_queen|b_bishop|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|b_pawn|black_sq|white_sq|black_sq|b_rook|black_sq|white_sq/white_sq|b_knight|b_pawn|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|w_knight|w_pawn|b_pawn|black_sq|b_pawn|b_pawn|white_sq/b_pawn|black_sq|w_pawn|black_sq|b_pawn|black_sq|w_pawn|b_pawn/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|w_pawn/white_sq|black_sq|white_sq|w_pawn|white_sq|w_rook|white_sq|black_sq/black_sq|white_sq|b_knight|white_sq|black_sq|w_king|black_sq|white_sq
align_wR_bK_087,q5,1,"[[3, 1], [2, 4]]",8,8,white_sq|black_sq|b_rook|b_queen|white_sq|b_bishop|b_knight|black_sq/b_pawn|b_pawn|black_sq|white_sq|b_pawn|white_sq|black_sq|b_rook/white_sq|black_sq|b_pawn|black_sq|b_king|b_pawn|b_pawn|black_sq/black_sq|w_rook|b_knight|w_bishop|black_sq|white_sq|black_sq|white_sq/white_sq|w_pawn|white_sq|b_pawn|white_sq|black_sq|white_sq|b_pawn/w_pawn|white_sq|black_sq|white_sq|w_pawn|white_sq|black_sq|b_bishop/white_sq|black_sq|w_pawn|w_pawn|w_king|w_pawn|w_pawn|w_pawn/black_sq|w_knight|w_bishop|w_queen|black_sq|white_sq|black_sq|white_sq
align_wR_bK_088,q5,0,"[[6, 3], [6, 0]]",8,8,b_rook|black_sq|white_sq|black_sq|white_sq|b_knight|white_sq|black_sq/b_pawn|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq/b_bishop|black_sq|w_pawn|black_sq|white_sq|black_sq|white_sq|b_knight/w_pawn|white_sq|black_sq|b_pawn|w_pawn|white_sq|black_sq|white_sq/white_sq|b_bishop|white_sq|w_bishop|white_sq|w_pawn|white_sq|b_pawn/black_sq|w_pawn|b_pawn|white_sq|b_pawn|white_sq|black_sq|w_pawn/b_king|w_knight|white_sq|w_rook|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|w_king|black_sq|white_sq|black_sq|white_sq
align_wR_bK_089,q5,0,"[[4, 6], [1, 6]]",8,8,b_rook|black_sq|b_queen|black_sq|white_sq|b_bishop|white_sq|b_rook/black_sq|b_pawn|b_pawn|b_bishop|b_pawn|b_pawn|b_king|b_pawn/b_pawn|black_sq|b_knight|black_sq|white_sq|black_sq|white_sq|b_knight/black_sq|white_sq|black_sq|b_pawn|black_sq|white_sq|b_pawn|white_sq/w_knight|w_pawn|white_sq|black_sq|white_sq|black_sq|w_rook|black_sq/black_sq|white_sq|black_sq|w_pawn|black_sq|white_sq|black_sq|white_sq/w_pawn|black_sq|w_pawn|w_bishop|w_pawn|w_pawn|w_pawn|w_pawn/black_sq|white_sq|black_sq|w_queen|w_king|w_bishop|w_knight|white_sq
align_wR_bK_090,q5,1,"[[1, 5], [4, 2]]",8,8,white_sq|b_rook|b_bishop|black_sq|white_sq|black_sq|b_knight|b_rook/black_sq|b_pawn|b_pawn|b_queen|b_pawn|w_rook|w_bishop|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|b_pawn|w_pawn|b_pawn|b_pawn|w_pawn/b_pawn|black_sq|b_king|black_sq|white_sq|b_knight|white_sq|black_sq/black_sq|white_sq|w_knight|w_pawn|black_sq|w_pawn|w_pawn|w_knight/w_pawn|w_pawn|w_pawn|black_sq|w_bishop|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|w_queen|black_sq|w_king|black_sq|white_sq
align_wR_bK_091,q5,0,"[[0, 4], [5, 4]]",8,8,white_sq|black_sq|b_rook|black_sq|w_rook|b_bishop|white_sq|black_sq/b_pawn|b_pawn|b_pawn|white_sq|black_sq|b_pawn|black_sq|b_rook/b_knight|black_sq|white_sq|b_pawn|white_sq|black_sq|b_pawn|b_pawn/black_sq|white_sq|black_sq|b_pawn|black_sq|w_pawn|black_sq|b_knight/white_sq|w_pawn|white_sq|w_king|white_sq|black_sq|b_bishop|w_pawn/w_pawn|white_sq|black_sq|white_sq|b_king|w_pawn|w_pawn|white_sq/white_sq|w_bishop|w_pawn|w_pawn|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|w_queen|black_sq|w_bishop|w_knight|white_sq
align_wR_bK_092,q5,1,"[[0, 5], [7, 7]]",8,8,white_sq|black_sq|white_sq|black_sq|white_sq|w_rook|b_rook|black_sq/black_sq|white_sq|b_rook|white_sq|black_sq|white_sq|b_pawn|white_sq/white_sq|black_sq|white_sq|black_sq|b_knight|black_sq|b_pawn|black_sq/b_pawn|b_bishop|b_pawn|b_pawn|w_pawn|white_sq|black_sq|white_sq/white_sq|b_pawn|w_pawn|w_pawn|white_sq|w_bishop|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|w_pawn|black_sq|white_sq/w_pawn|w_pawn|white_sq|black_sq|white_sq|w_pawn|white_sq|w_pawn/black_sq|white_sq|black_sq|white_sq|black_sq|w_king|black_sq|b_king
align_wR_bK_093,q5,1,"[[2, 3], [0, 0]]",8,8,b_king|b_knight|b_bishop|b_queen|white_sq|black_sq|b_knight|black_sq/black_sq|b_rook|black_sq|white_sq|b_pawn|white_sq|black_sq|white_sq/b_pawn|w_pawn|b_pawn|w_rook|white_sq|black_sq|white_sq|black_sq/w_pawn|white_sq|b_rook|b_pawn|w_knight|white_sq|b_pawn|b_pawn/white_sq|black_sq|w_knight|w_pawn|w_queen|b_pawn|w_pawn|w_pawn/black_sq|w_pawn|black_sq|white_sq|b_bishop|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|w_pawn|black_sq|w_bishop|black_sq/black_sq|white_sq|black_sq|white_sq|w_king|white_sq|black_sq|white_sq
align_wR_bK_094,q5,0,"[[5, 6], [5, 3]]",8,8,b_rook|b_knight|white_sq|b_queen|white_sq|b_bishop|white_sq|b_rook/b_pawn|b_bishop|b_pawn|b_pawn|b_pawn|b_pawn|black_sq|white_sq/white_sq|b_pawn|white_sq|black_sq|white_sq|b_knight|b_pawn|black_sq/black_sq|w_knight|black_sq|white_sq|black_sq|white_sq|black_sq|b_pawn/w_pawn|black_sq|white_sq|black_sq|w_pawn|w_pawn|white_sq|w_pawn/black_sq|white_sq|black_sq|b_king|black_sq|white_sq|w_rook|white_sq/white_sq|w_pawn|w_pawn|w_pawn|white_sq|w_king|w_pawn|black_sq/black_sq|white_sq|w_bishop|w_queen|black_sq|w_bishop|w_knight|white_sq
align_wR_bK_095,q5,1,"[[3, 1], [2, 2]]",8,8,white_sq|b_knight|b_bishop|b_queen|b_rook|black_sq|white_sq|black_sq/b_rook|b_pawn|black_sq|b_pawn|black_sq|white_sq|b_bishop|b_pawn/white_sq|black_sq|b_king|b_pawn|white_sq|black_sq|white_sq|black_sq/black_sq|w_rook|black_sq|w_pawn|b_pawn|w_pawn|black_sq|white_sq/b_pawn|black_sq|white_sq|black_sq|white_sq|w_pawn|white_sq|black_sq/w_knight|w_pawn|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq/w_pawn|black_sq|w_pawn|w_king|w_queen|black_sq|white_sq|w_pawn/black_sq|white_sq|black_sq|white_sq|black_sq|w_bishop|w_knight|white_sq
align_wR_bK_096,q5,0,"[[5, 0], [0, 0]]",8,8,b_king|black_sq|white_sq|b_rook|white_sq|black_sq|white_sq|b_rook/black_sq|white_sq|black_sq|white_sq|black_sq|b_pawn|b_bishop|b_pawn/b_pawn|b_pawn|white_sq|b_pawn|white_sq|black_sq|b_pawn|black_sq/black_sq|white_sq|black_sq|b_bishop|w_pawn|white_sq|black_sq|b_knight/w_pawn|black_sq|w_pawn|w_pawn|white_sq|w_knight|b_queen|black_sq/w_rook|white_sq|w_knight|b_pawn|black_sq|white_sq|black_sq|w_pawn/white_sq|w_pawn|white_sq|black_sq|white_sq|w_pawn|white_sq|black_sq/black_sq|white_sq|w_bishop|b_knight|w_king|white_sq|black_sq|white_sq
align_wR_bK_097,q5,1,"[[3, 6], [4, 2]]",8,8,b_rook|b_knight|b_bishop|b_queen|white_sq|black_sq|b_knight|b_rook/b_pawn|white_sq|b_pawn|b_pawn|black_sq|b_pawn|b_pawn|white_sq/white_sq|black_sq|white_sq|black_sq|b_pawn|black_sq|white_sq|w_bishop/black_sq|b_pawn|black_sq|white_sq|black_sq|white_sq|w_rook|white_sq/white_sq|b_bishop|b_king|black_sq|white_sq|black_sq|white_sq|black_sq/w_pawn|white_sq|w_knight|w_pawn|black_sq|white_sq|black_sq|white_sq/white_sq|w_pawn|w_pawn|w_queen|w_pawn|w_pawn|w_pawn|w_pawn/black_sq|white_sq|black_sq|white_sq|w_king|w_bishop|w_knight|white_sq
align_wR_bK_098,q5,0,"[[5, 6], [5, 0]]",8,8,white_sq|black_sq|white_sq|black_sq|white_sq|b_bishop|b_knight|b_rook/black_sq|white_sq|black_sq|b_rook|b_pawn|white_sq|b_pawn|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|b_pawn|w_pawn|black_sq/black_sq|b_bishop|w_pawn|w_pawn|b_knight|white_sq|black_sq|white_sq/b_pawn|black_sq|white_sq|black_sq|white_sq|b_queen|white_sq|black_sq/b_king|w_pawn|black_sq|w_bishop|black_sq|white_sq|w_rook|white_sq/w_king|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|w_knight|black_sq|white_sq|black_sq|white_sq
align_wR_bK_099,q5,1,"[[4, 3], [7, 5]]",8,8,b_rook|black_sq|white_sq|black_sq|white_sq|b_bishop|white_sq|black_sq/b_pawn|b_pawn|black_sq|white_sq|black_sq|white_sq|b_pawn|white_sq/white_sq|black_sq|b_pawn|w_pawn|white_sq|b_queen|white_sq|black_sq/black_sq|b_bishop|b_knight|white_sq|black_sq|white_sq|b_pawn|white_sq/white_sq|black_sq|white_sq|w_rook|white_sq|black_sq|white_sq|black_sq/b_rook|white_sq|black_sq|w_knight|black_sq|b_bishop|black_sq|white_sq/w_pawn|black_sq|w_pawn|black_sq|white_sq|black_sq|white_sq|w_pawn/black_sq|white_sq|black_sq|white_sq|black_sq|b_king|w_king|white_sq
adj_wK_bK_000,q6,1,"[[2, 5], [1, 3]]",8,8,white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|b_king|b_bishop|white_sq|b_pawn|b_rook/white_sq|black_sq|white_sq|b_pawn|white_sq|w_king|white_sq|b_knight/b_pawn|white_sq|black_sq|white_sq|black_sq|b_pawn|w_pawn|white_sq/b_knight|b_pawn|white_sq|black_sq|white_sq|black_sq|b_bishop|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|w_pawn|w_rook|white_sq/white_sq|w_bishop|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|w_knight|white_sq
adj_wK_bK_001,q6,0,"[[1, 5], [2, 4]]",8,8,b_rook|b_knight|white_sq|b_queen|white_sq|b_bishop|b_rook|black_sq/b_pawn|b_pawn|b_pawn|b_knight|b_pawn|w_king|black_sq|b_pawn/white_sq|black_sq|white_sq|black_sq|b_king|b_pawn|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|b_bishop|b_pawn|white_sq/white_sq|black_sq|b_pawn|w_pawn|white_sq|black_sq|white_sq|black_sq/w_pawn|w_pawn|w_queen|white_sq|black_sq|white_sq|w_pawn|w_knight/white_sq|black_sq|white_sq|black_sq|w_pawn|w_pawn|w_bishop|w_pawn/w_rook|w_knight|w_bishop|white_sq|black_sq|white_sq|black_sq|w_rook
adj_wK_bK_002,q6,1,"[[6, 7], [2, 2]]",8,8,b_rook|b_knight|b_bishop|b_queen|white_sq|b_bishop|b_knight|b_rook/black_sq|b_pawn|b_pawn|b_pawn|b_pawn|b_pawn|b_pawn|b_pawn/white_sq|black_sq|b_king|black_sq|white_sq|black_sq|white_sq|black_sq/b_pawn|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|w_pawn/w_pawn|w_pawn|w_pawn|w_pawn|w_pawn|w_pawn|w_pawn|w_king/w_rook|w_knight|w_bishop|w_queen|black_sq|w_bishop|w_knight|w_rook
adj_wK_bK_003,q6,0,"[[4, 5], [5, 5]]",8,8,b_knight|b_rook|b_bishop|black_sq|white_sq|black_sq|b_rook|black_sq/b_pawn|b_pawn|black_sq|white_sq|black_sq|white_sq|black_sq|b_pawn/white_sq|black_sq|b_queen|black_sq|b_pawn|black_sq|white_sq|black_sq/w_pawn|white_sq|b_pawn|b_pawn|black_sq|white_sq|black_sq|white_sq/white_sq|black_sq|w_pawn|w_pawn|w_pawn|w_king|b_pawn|w_pawn/black_sq|white_sq|black_sq|white_sq|black_sq|b_king|b_bishop|w_knight/white_sq|w_pawn|white_sq|w_rook|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|w_bishop|white_sq|w_queen|w_bishop|black_sq|w_knight
adj_wK_bK_004,q6,1,"[[2, 3], [6, 3]]",8,8,b_rook|black_sq|b_bishop|black_sq|white_sq|black_sq|white_sq|b_rook/b_pawn|white_sq|black_sq|b_knight|b_knight|b_pawn|black_sq|white_sq/white_sq|b_pawn|b_pawn|w_king|white_sq|black_sq|white_sq|b_bishop/black_sq|white_sq|black_sq|b_queen|black_sq|white_sq|black_sq|white_sq/w_pawn|w_pawn|white_sq|black_sq|white_sq|black_sq|b_pawn|black_sq/black_sq|white_sq|black_sq|w_pawn|black_sq|white_sq|w_pawn|w_pawn/w_rook|black_sq|w_pawn|b_king|w_queen|black_sq|white_sq|black_sq/black_sq|white_sq|w_bishop|white_sq|black_sq|w_bishop|w_knight|w_rook
adj_wK_bK_005,q6,1,"[[1, 3], [6, 3]]",8,8,white_sq|b_knight|b_bishop|black_sq|white_sq|black_sq|white_sq|b_rook/black_sq|b_pawn|b_pawn|w_king|black_sq|white_sq|b_pawn|white_sq/b_rook|black_sq|white_sq|b_pawn|b_pawn|black_sq|white_sq|b_pawn/black_sq|white_sq|black_sq|white_sq|black_sq|b_pawn|black_sq|white_sq/white_sq|b_bishop|w_knight|w_pawn|w_pawn|w_pawn|b_knight|black_sq/b_pawn|w_pawn|black_sq|white_sq|black_sq|white_sq|w_pawn|white_sq/w_pawn|black_sq|w_pawn|b_king|w_bishop|black_sq|white_sq|b_queen/w_rook|white_sq|w_bishop|w_queen|black_sq|w_rook|black_sq|white_sq
adj_wK_bK_006,q6,0,"[[3, 4], [4, 5]]",8,8,white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|b_rook/b_pawn|white_sq|black_sq|white_sq|b_knight|w_pawn|black_sq|b_pawn/white_sq|black_sq|w_pawn|black_sq|white_sq|black_sq|b_pawn|black_sq/w_pawn|b_rook|w_rook|white_sq|w_king|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|b_pawn|white_sq|b_king|white_sq|black_sq/b_bishop|white_sq|black_sq|white_sq|black_sq|white_sq|b_queen|w_pawn/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|w_knight|white_sq
adj_wK_bK_007,q6,1,"[[2, 1], [5, 1]]",8,8,b_rook|black_sq|w_knight|black_sq|white_sq|black_sq|white_sq|black_sq/b_pawn|white_sq|black_sq|b_pawn|b_knight|white_sq|black_sq|white_sq/b_knight|w_king|b_pawn|black_sq|white_sq|b_rook|b_pawn|black_sq/w_pawn|white_sq|b_bishop|white_sq|b_pawn|white_sq|b_queen|white_sq/white_sq|black_sq|white_sq|w_pawn|w_pawn|black_sq|w_pawn|w_pawn/black_sq|b_king|w_rook|white_sq|black_sq|white_sq|black_sq|white_sq/white_sq|w_pawn|w_pawn|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|w_knight|w_rook
adj_wK_bK_008,q6,1,"[[1, 4], [4, 6]]",8,8,white_sq|b_knight|b_bishop|b_queen|white_sq|b_bishop|b_rook|black_sq/b_rook|white_sq|b_pawn|white_sq|w_king|white_sq|b_pawn|b_pawn/white_sq|black_sq|white_sq|black_sq|b_pawn|black_sq|white_sq|black_sq/b_pawn|white_sq|black_sq|b_pawn|black_sq|b_pawn|b_knight|white_sq/w_pawn|black_sq|white_sq|black_sq|white_sq|w_knight|b_king|black_sq/black_sq|white_sq|w_pawn|w_pawn|w_pawn|w_pawn|black_sq|white_sq/white_sq|w_pawn|white_sq|black_sq|white_sq|black_sq|w_pawn|w_pawn/w_rook|w_knight|black_sq|white_sq|black_sq|w_bishop|w_rook|white_sq
adj_wK_bK_009,q6,1,"[[6, 3], [1, 1]]",8,8,b_rook|black_sq|white_sq|black_sq|white_sq|b_rook|white_sq|black_sq/b_pawn|b_king|black_sq|white_sq|black_sq|b_pawn|black_sq|white_sq/white_sq|w_pawn|white_sq|black_sq|white_sq|w_pawn|white_sq|black_sq/black_sq|w_queen|b_pawn|b_bishop|black_sq|white_sq|b_pawn|white_sq/w_pawn|black_sq|white_sq|w_pawn|white_sq|black_sq|white_sq|b_pawn/b_knight|white_sq|black_sq|b_pawn|w_pawn|w_pawn|b_bishop|w_knight/white_sq|black_sq|white_sq|w_king|white_sq|black_sq|white_sq|black_sq/w_rook|white_sq|w_bishop|white_sq|black_sq|w_rook|black_sq|w_bishop
adj_wK_bK_010,q6,0,"[[6, 2], [6, 1]]",8,8,b_rook|black_sq|white_sq|black_sq|white_sq|b_knight|white_sq|black_sq/black_sq|white_sq|b_rook|white_sq|black_sq|white_sq|b_bishop|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|w_pawn|white_sq|black_sq/b_pawn|b_pawn|black_sq|w_knight|b_pawn|white_sq|black_sq|white_sq/white_sq|w_pawn|white_sq|w_pawn|white_sq|black_sq|white_sq|b_pawn/w_bishop|w_bishop|black_sq|white_sq|black_sq|white_sq|black_sq|b_pawn/w_pawn|b_king|w_king|black_sq|white_sq|black_sq|b_bishop|black_sq/w_rook|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq
adj_wK_bK_011,q6,1,"[[1, 5], [6, 6]]",8,8,white_sq|b_knight|b_bishop|w_knight|white_sq|b_rook|white_sq|black_sq/black_sq|b_pawn|b_pawn|white_sq|black_sq|w_king|black_sq|b_queen/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|w_pawn|w_knight|b_pawn|w_rook|w_bishop|white_sq/white_sq|b_pawn|b_knight|b_pawn|white_sq|black_sq|w_pawn|w_pawn/black_sq|white_sq|black_sq|w_pawn|black_sq|white_sq|w_queen|w_bishop/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|b_king|black_sq/w_rook|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq
adj_wK_bK_012,q6,0,"[[6, 5], [5, 6]]",8,8,white_sq|b_knight|white_sq|b_queen|white_sq|black_sq|white_sq|b_rook/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|w_rook|white_sq/white_sq|black_sq|white_sq|black_sq|w_knight|b_knight|white_sq|black_sq/black_sq|white_sq|b_pawn|white_sq|black_sq|w_pawn|black_sq|white_sq/white_sq|black_sq|white_sq|w_pawn|b_pawn|black_sq|white_sq|b_pawn/black_sq|white_sq|black_sq|w_pawn|black_sq|white_sq|b_king|w_pawn/w_pawn|black_sq|white_sq|black_sq|white_sq|w_king|white_sq|black_sq/black_sq|white_sq|w_bishop|white_sq|black_sq|white_sq|black_sq|white_sq
