image_id,qid,answer,ablate_cells,board_rows,board_cols,board
1118,q4,1,"[[4, 0]]",10,10,0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/0|0|0|0|Q|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0
1179,q4,1,"[[5, 0]]",11,11,0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0
1182,q4,2,"[[10, 0]]",11,11,0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/Q|0|0|0|0|0|0|0|0|0|0
1233,q4,1,"[[6, 0]]",11,11,0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0
1244,q4,0,"[[1, 0]]",11,11,0|0|0|0|0|0|0|Q|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0
1273,q4,0,"[[0, 0]]",11,11,Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0
1289,q4,2,"[[10, 0]]",11,11,0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0
1290,q4,1,"[[7, 0]]",11,11,0|0|0|0|0|0|Q|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|Q|0|0|0|0|0|0
1292,q4,2,"[[10, 0]]",11,11,0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0
1323,q4,1,"[[7, 0]]",11,11,0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0
1333,q4,2,"[[9, 0]]",11,11,0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0
1395,q4,1,"[[5, 0]]",11,11,0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0
1450,q4,1,"[[5, 0]]",11,11,0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0
1453,q4,1,"[[5, 0]]",11,11,0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0
1473,q4,2,"[[9, 0]]",11,11,0|0|0|0|0|0|Q|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0
1474,q4,1,"[[7, 0]]",11,11,0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|Q|0|0|0|0|0|0
1483,q4,1,"[[6, 0]]",11,11,0|0|0|0|0|0|0|0|Q|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0
1487,q4,2,"[[9, 0]]",11,11,0|0|0|0|0|Q|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0
1502,q4,2,"[[8, 0]]",11,11,0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|Q|0|0|0|0|0|0|0
1512,q4,1,"[[7, 0]]",11,11,0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0
1532,q4,2,"[[9, 0]]",11,11,0|0|0|0|0|0|0|Q|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0
1555,q4,2,"[[8, 0]]",11,11,0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0
1556,q4,0,"[[1, 0]]",11,11,0|0|0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0
1568,q4,1,"[[7, 0]]",11,11,0|0|0|0|0|Q|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|0|Q|0|0|0|0
1608,q4,0,"[[3, 0]]",11,11,0|0|0|0|0|Q|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0
1609,q4,0,"[[3, 0]]",11,11,0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0
1621,q4,1,"[[5, 0]]",11,11,0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0
1623,q4,2,"[[8, 0]]",11,11,0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|Q|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0
1646,q4,2,"[[9, 0]]",11,11,0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0
1647,q4,1,"[[4, 0]]",11,11,0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0
1664,q4,0,"[[2, 0]]",11,11,0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0
1691,q4,0,"[[0, 0]]",11,11,Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0
1696,q4,2,"[[9, 0]]",11,11,0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0
1729,q4,1,"[[7, 0]]",11,11,0|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0
1731,q4,0,"[[1, 0]]",11,11,0|0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0
1741,q4,1,"[[5, 0]]",11,11,0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0
1798,q4,0,"[[1, 0]]",11,11,0|0|0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|Q|0|0|0|0|0|0|0|0|0
1819,q4,2,"[[10, 0]]",11,11,0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0
1833,q4,1,"[[6, 0]]",11,11,0|0|0|0|0|Q|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0
1847,q4,1,"[[5, 0]]",11,11,0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|Q|0|0|0|0|0|0|0|0
1852,q4,1,"[[4, 0]]",11,11,0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0|0|0
1860,q4,2,"[[9, 0]]",11,11,0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0
1884,q4,0,"[[1, 0]]",11,11,0|0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0
1922,q4,2,"[[10, 0]]",11,11,0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0
1927,q4,1,"[[6, 0]]",11,11,0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0
1931,q4,0,"[[1, 0]]",11,11,0|0|0|0|0|0|Q|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0
1981,q4,0,"[[3, 0]]",11,11,0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|Q|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0
1987,q4,1,"[[5, 0]]",11,11,0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0
